department,muni,year,rural_pop,urban_pop,total_pop,area,altitude,discapital,la_violencia,ocup_espan,land_conflicts,homicides,coca_hectares,coca,farc_attacks,para_attacks
Santander,Barrancabermeja,2009,18813,172521,191334,1274,75,80.69659423828125,1,0,1,112,0,0,0,0
Santander,Barrancabermeja,2010,18720,172778,191498,1274,75,80.69659423828125,1,0,1,81,0,0,0,0
Santander,Barrancabermeja,2011,18632,172993,191625,1274,75,80.69659423828125,1,0,1,62,0,0,NA,NA
Santander,Barrancabermeja,2012,18551,173167,191718,1274,75,80.69659423828125,1,0,1,45,0,0,NA,NA
Santander,Barrancabermeja,2013,18476,173288,191764,1274,75,80.69659423828125,1,0,1,79,0,0,NA,NA
Santander,Barrancabermeja,2014,18407,173377,191784,1274,75,80.69659423828125,1,0,1,62,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Betulia,1993,4679,1368,6047,441,1820,33.6756591796875,0,0,0,NA,0,0,1,0
Santander,Betulia,1994,4632,1351,5983,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,1995,4581,1334,5915,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,1996,4527,1317,5844,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,1997,4473,1299,5772,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,1998,4423,1281,5704,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,1999,4372,1266,5638,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,2000,4329,1251,5580,441,1820,33.6756591796875,0,0,0,NA,0,1,0,0
Santander,Betulia,2001,4290,1235,5525,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,2002,4252,1221,5473,441,1820,33.6756591796875,0,0,0,NA,0,0,0,0
Santander,Betulia,2003,4219,1207,5426,441,1820,33.6756591796875,0,0,0,2,0,0,0,0
Santander,Betulia,2004,4191,1194,5385,441,1820,33.6756591796875,0,0,0,5,62,1,0,0
Santander,Betulia,2005,4167,1183,5350,441,1820,33.6756591796875,0,0,0,1,54,1,1,0
Santander,Betulia,2006,4152,1173,5325,441,1820,33.6756591796875,0,0,0,0,10,1,0,0
Santander,Betulia,2007,4135,1163,5298,441,1820,33.6756591796875,0,0,0,0,35,1,0,0
Santander,Betulia,2008,4126,1154,5280,441,1820,33.6756591796875,0,0,0,0,0,0,0,0
Santander,Betulia,2009,4108,1146,5254,441,1820,33.6756591796875,0,0,0,2,0,0,0,0
Santander,Betulia,2010,4091,1139,5230,441,1820,33.6756591796875,0,0,0,0,0,0,0,0
Santander,Betulia,2011,4079,1132,5211,441,1820,33.6756591796875,0,0,0,1,0,0,NA,NA
Santander,Betulia,2012,4062,1126,5188,441,1820,33.6756591796875,0,0,0,1,0,0,NA,NA
Santander,Betulia,2013,4032,1121,5153,441,1820,33.6756591796875,0,0,0,4,0,0,NA,NA
Santander,Betulia,2014,4017,1117,5134,441,1820,33.6756591796875,0,0,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Bolívar,1993,18875,1686,20561,1491,2130,159.4817352294922,0,0,0,NA,0,0,0,0
Santander,Bolívar,1994,18436,1657,20093,1491,2130,159.4817352294922,0,0,0,NA,0,0,0,0
Santander,Bolívar,1995,17914,1627,19541,1491,2130,159.4817352294922,0,0,0,NA,0,0,0,0
Santander,Bolívar,1996,17329,1599,18928,1491,2130,159.4817352294922,0,0,0,NA,0,0,0,0
Santander,Bolívar,1997,16704,1571,18275,1491,2130,159.4817352294922,0,0,0,NA,0,0,0,0
Santander,Bolívar,1998,16062,1544,17606,1491,2130,159.4817352294922,0,0,0,NA,0,0,0,0
Santander,Bolívar,1999,15423,1519,16942,1491,2130,159.4817352294922,0,0,0,NA,0,0,1,0
Santander,Bolívar,2000,14809,1499,16308,1491,2130,159.4817352294922,0,0,0,NA,0,1,3,0
Santander,Bolívar,2001,14232,1478,15710,1491,2130,159.4817352294922,0,0,0,NA,243,1,3,0
Santander,Bolívar,2002,13704,1459,15163,1491,2130,159.4817352294922,0,0,0,NA,101,1,0,0
Santander,Bolívar,2003,13242,1441,14683,1491,2130,159.4817352294922,0,0,0,7,307,1,0,2
Santander,Bolívar,2004,12862,1427,14289,1491,2130,159.4817352294922,0,0,0,8,487,1,0,0
Santander,Bolívar,2005,12581,1415,13996,1491,2130,159.4817352294922,0,0,0,7,393,1,1,0
Santander,Bolívar,2006,12401,1405,13806,1491,2130,159.4817352294922,0,0,0,6,284,1,0,0
Santander,Bolívar,2007,12241,1396,13637,1491,2130,159.4817352294922,0,0,0,13,742,1,0,0
Santander,Bolívar,2008,12082,1387,13469,1491,2130,159.4817352294922,0,0,0,12,690,1,0,0
Santander,Bolívar,2009,11926,1378,13304,1491,2130,159.4817352294922,0,0,0,10,273,1,0,0
Santander,Bolívar,2010,11770,1368,13138,1491,2130,159.4817352294922,0,0,0,2,165,1,0,0
Santander,Bolívar,2011,11613,1359,12972,1491,2130,159.4817352294922,0,0,0,4,159,1,NA,NA
Santander,Bolívar,2012,11465,1349,12814,1491,2130,159.4817352294922,0,0,0,6,30,1,NA,NA
Santander,Bolívar,2013,11319,1339,12658,1491,2130,159.4817352294922,0,0,0,2,28,1,NA,NA
Santander,Bolívar,2014,11169,1329,12498,1491,2130,159.4817352294922,0,0,0,2,0,1,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Cabrera,1993,1665,363,2028,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,1994,1618,368,1986,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,1995,1575,373,1948,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,1996,1539,379,1918,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,1997,1507,383,1890,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,1998,1483,390,1873,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,1999,1463,397,1860,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,2000,1450,405,1855,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,2001,1443,415,1858,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,2002,1439,426,1865,68,980,65.0369873046875,0,0,0,NA,0,0,0,0
Santander,Cabrera,2003,1442,437,1879,68,980,65.0369873046875,0,0,0,0,0,0,0,0
Santander,Cabrera,2004,1448,451,1899,68,980,65.0369873046875,0,0,0,0,0,0,0,0
Santander,Cabrera,2005,1458,466,1924,68,980,65.0369873046875,0,0,0,0,0,0,0,0
Santander,Cabrera,2006,1472,483,1955,68,980,65.0369873046875,0,0,0,0,0,0,0,0
Santander,Cabrera,2007,1487,499,1986,68,980,65.0369873046875,0,0,0,0,0,0,0,0
Santander,Cabrera,2008,1497,516,2013,68,980,65.0369873046875,0,0,0,0,0,0,0,0
Santander,Cabrera,2009,1513,533,2046,68,980,65.0369873046875,0,0,0,0,0,0,0,0
Santander,Cabrera,2010,1530,550,2080,68,980,65.0369873046875,0,0,0,1,0,0,0,0
Santander,Cabrera,2011,1554,566,2120,68,980,65.0369873046875,0,0,0,0,0,0,NA,NA
Santander,Cabrera,2012,1571,583,2154,68,980,65.0369873046875,0,0,0,0,0,0,NA,NA
Santander,Cabrera,2013,1589,600,2189,68,980,65.0369873046875,0,0,0,0,0,0,NA,NA
Santander,Cabrera,2014,1613,617,2230,68,980,65.0369873046875,0,0,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,California,1993,991,492,1483,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,1994,992,515,1507,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,1995,992,542,1534,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,1996,990,570,1560,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,1997,986,601,1587,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,1998,980,633,1613,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,1999,975,666,1641,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,2000,970,700,1670,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,2001,965,733,1698,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,2002,960,765,1725,45,75,30.482946395874023,0,0,0,NA,0,0,0,0
Santander,California,2003,954,796,1750,45,75,30.482946395874023,0,0,0,1,0,0,0,0
Santander,California,2004,949,823,1772,45,75,30.482946395874023,0,0,0,0,0,0,0,0
Santander,California,2005,944,849,1793,45,75,30.482946395874023,0,0,0,0,0,0,0,0
Santander,California,2006,940,872,1812,45,75,30.482946395874023,0,0,0,0,0,0,0,0
Santander,California,2007,937,894,1831,45,75,30.482946395874023,0,0,0,0,0,0,0,0
Santander,California,2008,934,920,1854,45,75,30.482946395874023,0,0,0,0,0,0,0,0
Santander,California,2009,931,941,1872,45,75,30.482946395874023,0,0,0,0,0,0,0,0
Santander,California,2010,929,958,1887,45,75,30.482946395874023,0,0,0,0,0,0,0,0
Santander,California,2011,927,971,1898,45,75,30.482946395874023,0,0,0,0,0,0,NA,NA
Santander,California,2012,925,995,1920,45,75,30.482946395874023,0,0,0,0,0,0,NA,NA
Santander,California,2013,924,1020,1944,45,75,30.482946395874023,0,0,0,0,0,0,NA,NA
Santander,California,2014,923,1033,1956,45,75,30.482946395874023,0,0,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Capitanejo,1993,3769,3343,7112,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,1994,3675,3336,7011,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,1995,3586,3329,6915,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,1996,3502,3322,6824,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,1997,3422,3314,6736,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,1998,3345,3307,6652,81,1090,84.64727020263672,0,1,0,NA,0,0,1,0
Santander,Capitanejo,1999,3273,3299,6572,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,2000,3204,3290,6494,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,2001,3139,3282,6421,81,1090,84.64727020263672,0,1,0,NA,0,0,0,1
Santander,Capitanejo,2002,3077,3273,6350,81,1090,84.64727020263672,0,1,0,NA,0,0,0,0
Santander,Capitanejo,2003,3017,3264,6281,81,1090,84.64727020263672,0,1,0,2,0,0,0,0
Santander,Capitanejo,2004,2961,3255,6216,81,1090,84.64727020263672,0,1,0,1,0,0,0,0
Santander,Capitanejo,2005,2907,3245,6152,81,1090,84.64727020263672,0,1,0,0,0,0,0,0
Santander,Capitanejo,2006,2855,3235,6090,81,1090,84.64727020263672,0,1,0,0,0,0,0,0
Santander,Capitanejo,2007,2807,3227,6034,81,1090,84.64727020263672,0,1,0,0,0,0,0,0
Santander,Capitanejo,2008,2758,3216,5974,81,1090,84.64727020263672,0,1,0,0,0,0,0,0
Santander,Capitanejo,2009,2716,3207,5923,81,1090,84.64727020263672,0,1,0,3,0,0,0,0
Santander,Capitanejo,2010,2670,3193,5863,81,1090,84.64727020263672,0,1,0,0,0,0,0,0
Santander,Capitanejo,2011,2627,3179,5806,81,1090,84.64727020263672,0,1,0,0,0,0,NA,NA
Santander,Capitanejo,2012,2586,3165,5751,81,1090,84.64727020263672,0,1,0,2,0,0,NA,NA
Santander,Capitanejo,2013,2549,3153,5702,81,1090,84.64727020263672,0,1,0,0,0,0,NA,NA
Santander,Capitanejo,2014,2511,3138,5649,81,1090,84.64727020263672,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Carcasí,1993,5532,601,6133,248,2080,78.4950942993164,1,1,0,NA,0,0,1,0
Santander,Carcasí,1994,5461,523,5984,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,1995,5373,472,5845,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,1996,5270,442,5712,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,1997,5162,433,5595,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,1998,5052,438,5490,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,1999,4944,456,5400,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,2000,4847,482,5329,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,2001,4760,513,5273,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,2002,4687,546,5233,248,2080,78.4950942993164,1,1,0,NA,0,0,0,0
Santander,Carcasí,2003,4632,576,5208,248,2080,78.4950942993164,1,1,0,0,0,0,0,0
Santander,Carcasí,2004,4598,598,5196,248,2080,78.4950942993164,1,1,0,1,0,0,0,0
Santander,Carcasí,2005,4588,612,5200,248,2080,78.4950942993164,1,1,0,0,0,0,0,0
Santander,Carcasí,2006,4604,615,5219,248,2080,78.4950942993164,1,1,0,1,0,0,0,0
Santander,Carcasí,2007,4580,618,5198,248,2080,78.4950942993164,1,1,0,0,0,0,0,0
Santander,Carcasí,2008,4562,621,5183,248,2080,78.4950942993164,1,1,0,1,0,0,0,0
Santander,Carcasí,2009,4545,625,5170,248,2080,78.4950942993164,1,1,0,0,0,0,0,0
Santander,Carcasí,2010,4526,628,5154,248,2080,78.4950942993164,1,1,0,1,0,0,0,0
Santander,Carcasí,2011,4502,633,5135,248,2080,78.4950942993164,1,1,0,0,0,0,NA,NA
Santander,Carcasí,2012,4468,637,5105,248,2080,78.4950942993164,1,1,0,0,0,0,NA,NA
Santander,Carcasí,2013,4444,642,5086,248,2080,78.4950942993164,1,1,0,1,0,0,NA,NA
Santander,Carcasí,2014,4426,647,5073,248,2080,78.4950942993164,1,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Cepitá,1993,1831,409,2240,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,1994,1810,417,2227,112,660,49.805419921875,0,0,0,NA,0,0,1,0
Santander,Cepitá,1995,1787,426,2213,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,1996,1761,432,2193,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,1997,1736,439,2175,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,1998,1710,444,2154,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,1999,1683,451,2134,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,2000,1658,456,2114,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,2001,1633,462,2095,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,2002,1610,467,2077,112,660,49.805419921875,0,0,0,NA,0,0,0,0
Santander,Cepitá,2003,1585,472,2057,112,660,49.805419921875,0,0,0,0,0,0,0,0
Santander,Cepitá,2004,1563,476,2039,112,660,49.805419921875,0,0,0,1,0,0,0,0
Santander,Cepitá,2005,1541,481,2022,112,660,49.805419921875,0,0,0,0,0,0,0,0
Santander,Cepitá,2006,1519,488,2007,112,660,49.805419921875,0,0,0,4,0,0,0,0
Santander,Cepitá,2007,1502,494,1996,112,660,49.805419921875,0,0,0,0,0,0,0,0
Santander,Cepitá,2008,1480,500,1980,112,660,49.805419921875,0,0,0,0,0,0,0,0
Santander,Cepitá,2009,1461,505,1966,112,660,49.805419921875,0,0,0,0,0,0,0,0
Santander,Cepitá,2010,1430,510,1940,112,660,49.805419921875,0,0,0,0,0,0,0,0
Santander,Cepitá,2011,1416,514,1930,112,660,49.805419921875,0,0,0,0,0,0,NA,NA
Santander,Cepitá,2012,1397,518,1915,112,660,49.805419921875,0,0,0,0,0,0,NA,NA
Santander,Cepitá,2013,1377,521,1898,112,660,49.805419921875,0,0,0,0,0,0,NA,NA
Santander,Cepitá,2014,1357,524,1881,112,660,49.805419921875,0,0,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Cerrito,1993,4596,2028,6624,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,1994,4582,2061,6643,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,1995,4556,2102,6658,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,1996,4520,2147,6667,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,1997,4472,2194,6666,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,1998,4417,2242,6659,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,1999,4353,2288,6641,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,2000,4283,2329,6612,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,2001,4207,2363,6570,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,2002,4123,2394,6517,416,2500,59.24677276611328,0,1,0,NA,0,0,0,0
Santander,Cerrito,2003,4034,2423,6457,416,2500,59.24677276611328,0,1,0,1,0,0,0,0
Santander,Cerrito,2004,3941,2451,6392,416,2500,59.24677276611328,0,1,0,0,0,0,0,0
Santander,Cerrito,2005,3841,2478,6319,416,2500,59.24677276611328,0,1,0,0,0,0,0,0
Santander,Cerrito,2006,3754,2492,6246,416,2500,59.24677276611328,0,1,0,0,0,0,0,0
Santander,Cerrito,2007,3681,2506,6187,416,2500,59.24677276611328,0,1,0,0,0,0,0,0
Santander,Cerrito,2008,3606,2519,6125,416,2500,59.24677276611328,0,1,0,0,0,0,0,0
Santander,Cerrito,2009,3537,2531,6068,416,2500,59.24677276611328,0,1,0,0,0,0,0,0
Santander,Cerrito,2010,3469,2542,6011,416,2500,59.24677276611328,0,1,0,0,0,0,0,0
Santander,Cerrito,2011,3395,2553,5948,416,2500,59.24677276611328,0,1,0,0,0,0,NA,NA
Santander,Cerrito,2012,3328,2562,5890,416,2500,59.24677276611328,0,1,0,2,0,0,NA,NA
Santander,Cerrito,2013,3256,2571,5827,416,2500,59.24677276611328,0,1,0,10,0,0,NA,NA
Santander,Cerrito,2014,3192,2579,5771,416,2500,59.24677276611328,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Charalá,1993,8172,6157,14329,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,1994,7842,6140,13982,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,1995,7527,6124,13651,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,1996,7228,6109,13337,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,1997,6945,6096,13041,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,1998,6680,6084,12764,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,1999,6433,6073,12506,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,2000,6206,6063,12269,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,2001,5999,6055,12054,411,1291,106.42485809326172,0,1,0,NA,0,0,1,0
Santander,Charalá,2002,5813,6047,11860,411,1291,106.42485809326172,0,1,0,NA,0,0,0,0
Santander,Charalá,2003,5650,6040,11690,411,1291,106.42485809326172,0,1,0,0,0,0,0,0
Santander,Charalá,2004,5510,6034,11544,411,1291,106.42485809326172,0,1,0,3,0,0,0,0
Santander,Charalá,2005,5394,6028,11422,411,1291,106.42485809326172,0,1,0,6,0,0,0,0
Santander,Charalá,2006,5299,6023,11322,411,1291,106.42485809326172,0,1,0,7,0,0,0,0
Santander,Charalá,2007,5210,6013,11223,411,1291,106.42485809326172,0,1,0,0,0,0,0,0
Santander,Charalá,2008,5129,6007,11136,411,1291,106.42485809326172,0,1,0,1,0,0,0,0
Santander,Charalá,2009,5052,5995,11047,411,1291,106.42485809326172,0,1,0,2,0,0,0,0
Santander,Charalá,2010,4980,5984,10964,411,1291,106.42485809326172,0,1,0,1,0,0,0,0
Santander,Charalá,2011,4910,5966,10876,411,1291,106.42485809326172,0,1,0,0,0,0,NA,NA
Santander,Charalá,2012,4857,5937,10794,411,1291,106.42485809326172,0,1,0,2,0,0,NA,NA
Santander,Charalá,2013,4806,5904,10710,411,1291,106.42485809326172,0,1,0,3,0,0,NA,NA
Santander,Charalá,2014,4757,5868,10625,411,1291,106.42485809326172,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Charta,1993,3090,516,3606,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,1994,3052,518,3570,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,1995,3014,522,3536,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,1996,2973,526,3499,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,1997,2931,533,3464,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,1998,2888,540,3428,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,1999,2845,548,3393,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,2000,2802,556,3358,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,2001,2759,563,3322,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,2002,2714,570,3284,125,1995,15.062868118286133,0,0,0,NA,0,0,0,0
Santander,Charta,2003,2665,576,3241,125,1995,15.062868118286133,0,0,0,3,0,0,0,0
Santander,Charta,2004,2615,580,3195,125,1995,15.062868118286133,0,0,0,1,0,0,0,1
Santander,Charta,2005,2559,583,3142,125,1995,15.062868118286133,0,0,0,2,0,0,0,0
Santander,Charta,2006,2502,584,3086,125,1995,15.062868118286133,0,0,0,1,0,0,0,0
Santander,Charta,2007,2452,585,3037,125,1995,15.062868118286133,0,0,0,1,0,0,0,0
Santander,Charta,2008,2396,585,2981,125,1995,15.062868118286133,0,0,0,1,0,0,0,0
Santander,Charta,2009,2351,588,2939,125,1995,15.062868118286133,0,0,0,0,0,0,0,0
Santander,Charta,2010,2314,591,2905,125,1995,15.062868118286133,0,0,0,0,0,0,0,0
Santander,Charta,2011,2251,588,2839,125,1995,15.062868118286133,0,0,0,0,0,0,NA,NA
Santander,Charta,2012,2211,591,2802,125,1995,15.062868118286133,0,0,0,0,0,0,NA,NA
Santander,Charta,2013,2171,592,2763,125,1995,15.062868118286133,0,0,0,0,0,0,NA,NA
Santander,Charta,2014,2125,593,2718,125,1995,15.062868118286133,0,0,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Chima,1993,2955,800,3755,152,1157,94.06050872802734,0,0,0,NA,0,0,0,0
Santander,Chima,1994,2914,801,3715,152,1157,94.06050872802734,0,0,0,NA,0,0,0,0
Santander,Chima,1995,2871,801,3672,152,1157,94.06050872802734,0,0,0,NA,0,0,0,0
Santander,Chima,1996,2827,800,3627,152,1157,94.06050872802734,0,0,0,NA,0,0,0,0
Santander,Chima,1997,2783,800,3583,152,1157,94.06050872802734,0,0,0,NA,0,0,1,0
Santander,Chima,1998,2740,800,3540,152,1157,94.06050872802734,0,0,0,NA,0,0,0,0
Santander,Chima,1999,2700,799,3499,152,1157,94.06050872802734,0,0,0,NA,0,0,0,0
Santander,Chima,2000,2663,801,3464,152,1157,94.06050872802734,0,0,0,NA,0,1,0,0
Santander,Chima,2001,2628,803,3431,152,1157,94.06050872802734,0,0,0,NA,0,0,0,0
Santander,Chima,2002,2596,806,3402,152,1157,94.06050872802734,0,0,0,NA,10,1,0,0
Santander,Chima,2003,2566,811,3377,152,1157,94.06050872802734,0,0,0,4,0,0,0,0
Santander,Chima,2004,2539,817,3356,152,1157,94.06050872802734,0,0,0,0,0,0,0,0
Santander,Chima,2005,2513,825,3338,152,1157,94.06050872802734,0,0,0,2,0,0,0,0
Santander,Chima,2006,2491,835,3326,152,1157,94.06050872802734,0,0,0,1,0,0,0,0
Santander,Chima,2007,2448,836,3284,152,1157,94.06050872802734,0,0,0,0,0,0,0,0
Santander,Chima,2008,2415,840,3255,152,1157,94.06050872802734,0,0,0,1,0,0,0,0
Santander,Chima,2009,2387,845,3232,152,1157,94.06050872802734,0,0,0,0,0,0,0,0
Santander,Chima,2010,2356,849,3205,152,1157,94.06050872802734,0,0,0,1,0,0,0,0
Santander,Chima,2011,2323,850,3173,152,1157,94.06050872802734,0,0,0,1,0,0,NA,NA
Santander,Chima,2012,2297,854,3151,152,1157,94.06050872802734,0,0,0,0,0,0,NA,NA
Santander,Chima,2013,2268,855,3123,152,1157,94.06050872802734,0,0,0,0,0,0,NA,NA
Santander,Chima,2014,2248,859,3107,152,1157,94.06050872802734,0,0,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Santander,Chipatá,1993,5370,675,6045,85,1950,129.48069763183594,0,1,0,NA,0,0,1,0
Santander,Chipatá,1994,5266,673,5939,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,1995,5162,670,5832,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,1996,5059,666,5725,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,1997,4959,663,5622,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,1998,4867,658,5525,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,1999,4783,656,5439,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,2000,4709,653,5362,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,2001,4646,651,5297,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,2002,4594,649,5243,85,1950,129.48069763183594,0,1,0,NA,0,0,0,0
Santander,Chipatá,2003,4551,649,5200,85,1950,129.48069763183594,0,1,0,4,0,0,0,0
Santander,Chipatá,2004,4520,649,5169,85,1950,129.48069763183594,0,1,0,0,0,0,0,0
Santander,Chipatá,2005,4500,651,5151,85,1950,129.48069763183594,0,1,0,1,0,0,0,0
Santander,Chipatá,2006,4493,654,5147,85,1950,129.48069763183594,0,1,0,0,0,0,0,0
Santander,Chipatá,2007,4485,657,5142,85,1950,129.48069763183594,0,1,0,2,0,0,0,0
Santander,Chipatá,2008,4475,661,5136,85,1950,129.48069763183594,0,1,0,0,0,0,0,0
Santander,Chipatá,2009,4467,664,5131,85,1950,129.48069763183594,0,1,0,0,0,0,0,0
Santander,Chipatá,2010,4457,668,5125,85,1950,129.48069763183594,0,1,0,1,0,0,0,0
