groupid,name,year,failure,allies,alliesties,size,religious,ethnic,logpop,namerica,latamerica,ssafrica,meast,asia,cinc,civilwar,decap,spline1,spline2,spline3,democracy,interact,interact_allies,lgdp,gdpb,popt,gdppercap,size1,size2,size3
584,al-Umar Mujahideen,1996,0,4,0,1,1,1,18.69978141784668,0,0,0,0,1,0.012432499788701534,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.871469497680664,63.32012176513672,132194040,478.9937744140625,1,0,0
584,al-Umar Mujahideen,1997,0,4,0,1,1,1,18.725339889526367,0,0,0,0,1,0.01284599956125021,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,24.857364654541016,62.43330001831055,135616272,460.3673095703125,1,0,0
584,al-Umar Mujahideen,1998,0,1,0.04949648305773735,1,1,1,18.750436782836914,0,0,0,0,1,0.013192900456488132,0,0,-391.5,-459,-283.5,1,0,0,24.853490829467773,62.19195556640625,139062880,447.2218322753906,1,0,0
584,al-Umar Mujahideen,1999,0,1,0.04949648305773735,1,1,1,18.774993896484375,0,0,0,0,1,0.013103500008583069,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,0,0,0,24.865985870361328,62.973854064941406,142520144,441.8593444824219,1,0,0
584,al-Umar Mujahideen,2000,0,2,0.04949648305773735,1,1,1,18.80188751220703,0,0,0,0,1,0.01306230016052723,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,0,0,0,25.026687622070312,73.95237731933594,146405024,505.121826171875,1,0,0
584,al-Umar Mujahideen,2001,0,2,0.04949648305773735,1,1,1,18.828805923461914,0,0,0,0,1,0.01314380019903183,0,0,-711,-936,-671,0,0,0,25.00422477722168,72.30973815917969,150399536,480.7843322753906,1,0,0
584,al-Umar Mujahideen,2002,0,3,0.04949648305773735,1,1,1,18.84902000427246,0,0,0,0,1,0.013191900216042995,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,25.00418472290039,72.30682373046875,153470672,471.14422607421875,1,0,0
584,al-Umar Mujahideen,2003,0,3,0.04949648305773735,1,1,1,18.86662483215332,0,0,0,0,1,0.013064100407063961,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,25.145051956176758,83.24480438232422,156196416,532.94952392578125,1,0,0
584,al-Umar Mujahideen,2004,0,3,0.04949648305773735,1,1,1,18.886089324951172,0,0,0,0,1,0.013491200283169746,1,0,-1084.5,-1521,-1248.5,0,0,0,25.308006286621094,97.97776794433594,159266480,615.18133544921875,1,0,0
584,al-Umar Mujahideen,2005,0,3,0.04949648305773735,1,1,1,18.906129837036133,0,0,0,0,1,0.013611099682748318,1,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,0,0,0,25.419208526611328,109.50199890136719,162490464,673.89801025390625,1,0,0
590,Jagrata Muslim Janata Bangladesh,1998,0,0,9.889999637380242e-5,0,1,0,18.696544647216797,0,0,0,0,1,0.006215999834239483,0,0,0,0,0,0,0,0,24.634979248046875,49.98455810546875,131766856,379.3409118652344,0,0,0
590,Jagrata Muslim Janata Bangladesh,1999,0,0,9.889999637380242e-5,0,1,0,18.715211868286133,0,0,0,0,1,0.0062779998406767845,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,24.660383224487305,51.27056884765625,134249680,381.90460205078125,0,0,0
590,Jagrata Muslim Janata Bangladesh,2000,0,0,9.889999637380242e-5,0,1,0,18.733163833618164,0,0,0,0,1,0.006514099892228842,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,24.700510025024414,53.369789123535156,136681488,390.4682922363281,0,0,0
590,Jagrata Muslim Janata Bangladesh,2001,0,0,9.889999637380242e-5,0,1,0,18.750469207763672,0,0,0,0,1,0.0066281999461352825,0,0,-22.5,-18,-10.5,0,0,0,24.712087631225586,53.99129104614258,139067392,388.2383117675781,0,0,0
590,Jagrata Muslim Janata Bangladesh,2002,0,0,9.889999637380242e-5,0,1,0,18.767208099365234,0,0,0,0,1,0.007954400032758713,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,24.725568771362305,54.724082946777344,141414816,386.9755859375,0,0,0
590,Jagrata Muslim Janata Bangladesh,2003,0,0,9.889999637380242e-5,0,1,0,18.78325843811035,0,0,0,0,1,0.0077078999020159245,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,24.820255279541016,60.15892791748047,143702880,418.6341247558594,0,0,0
590,Jagrata Muslim Janata Bangladesh,2004,0,0,9.889999637380242e-5,0,1,0,18.7984676361084,0,0,0,0,1,0.007891199551522732,0,0,-153,-144,-84,0,0,0,24.899322509765625,65.1085433959961,145905200,446.2386779785156,0,0,0
590,Jagrata Muslim Janata Bangladesh,2005,0,1,9.889999637380242e-5,0,1,0,18.812862396240234,0,0,0,0,1,0.007954100146889687,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,24.96377182006836,69.44293975830078,148020656,469.1435852050781,0,0,0
591,Jamatul Mujahedin Bangladesh,2005,0,2,6.722600082866848e-4,0,1,0,18.812862396240234,0,0,0,0,1,0.007954100146889687,0,0,0,0,0,0,0,0,24.96377182006836,69.44293975830078,148020656,469.1435852050781,0,0,0
600,Kayin National Union (KNU),1987,0,1,0,2,0,1,17.480941772460938,0,0,0,0,1,0.003370200050994754,1,0,0,0,0,0,0,0,NA,NA,39072980,NA,0,1,0
600,Kayin National Union (KNU),1988,0,2,0,2,0,1,17.500356674194336,0,0,0,0,1,0.0033468001056462526,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,NA,NA,39838992,NA,0,1,0
600,Kayin National Union (KNU),1989,0,2,0,2,0,1,17.519302368164062,0,0,0,0,1,0.003465699963271618,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,NA,NA,40600964,NA,0,1,0
600,Kayin National Union (KNU),1990,0,2,0,2,0,1,17.53767967224121,0,0,0,0,1,0.003780999919399619,1,0,-22.5,-18,-10.5,0,0,0,NA,NA,41354000,NA,0,1,0
600,Kayin National Union (KNU),1991,0,2,0,2,0,1,17.542455673217773,0,0,0,0,1,0.004323500208556652,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,NA,NA,41551976,NA,0,1,0
600,Kayin National Union (KNU),1992,0,2,0,2,0,1,17.561077117919922,0,0,0,0,1,0.004301200155168772,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,NA,NA,42332984,NA,0,1,0
600,Kayin National Union (KNU),1993,0,2,0,2,0,1,17.579404830932617,0,0,0,0,1,0.005119299981743097,1,0,-153,-144,-84,0,0,0,NA,NA,43116004,NA,0,1,0
600,Kayin National Union (KNU),1994,0,2,0,2,0,1,17.597925186157227,0,0,0,0,1,0.004927000030875206,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,NA,NA,43921968,NA,0,1,0
600,Kayin National Union (KNU),1995,0,2,0,2,0,1,17.62452507019043,0,0,0,0,1,0.004956800024956465,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,NA,NA,45105964,NA,0,1,0
600,Kayin National Union (KNU),1996,0,2,0,2,0,1,17.642454147338867,0,0,0,0,1,0.005011700093746185,1,0,-391.5,-459,-283.5,0,0,0,NA,NA,45921968,NA,0,1,0
600,Kayin National Union (KNU),1997,0,2,0,2,0,1,17.65285301208496,0,0,0,0,1,0.005062100011855364,1,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,0,0,0,NA,NA,46401996,NA,0,1,0
600,Kayin National Union (KNU),1998,0,3,-2.6400000299583137e-17,2,0,1,17.610931396484375,0,0,0,0,1,0.005055900197476149,1,0,-597.1666259765625,-762.33331298828125,-517.611083984375,0,0,0,NA,NA,44496960,NA,0,1,0
600,Kayin National Union (KNU),1999,0,3,-2.6400000299583137e-17,2,0,1,17.623483657836914,0,0,0,0,1,0.0051750000566244125,1,0,-711,-936,-671,0,0,0,NA,NA,45059016,NA,0,1,0
600,Kayin National Union (KNU),2000,0,3,-2.6400000299583137e-17,2,0,1,17.63566017150879,0,0,0,0,1,0.004945000167936087,1,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,22.90988540649414,8.90506649017334,45611032,195.2393035888672,0,1,0
600,Kayin National Union (KNU),2001,0,3,-2.6400000299583137e-17,2,0,1,17.750038146972656,0,0,0,0,1,0.005260100122541189,1,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,22.591646194458008,6.477790832519531,51137988,126.67277526855469,0,1,0
600,Kayin National Union (KNU),2002,0,2,-2.6400000299583137e-17,2,0,1,17.770036697387695,0,0,0,0,1,0.006921700201928616,1,0,-1084.5,-1521,-1248.5,0,0,0,22.63689422607422,6.777632713317871,52170968,129.91195678710938,0,1,0
600,Kayin National Union (KNU),2003,0,2,-2.6400000299583137e-17,2,0,1,17.790019989013672,0,0,0,0,1,0.007217399775981903,1,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,0,0,0,23.071504592895508,10.467109680175781,53224000,196.66146850585938,0,1,0
600,Kayin National Union (KNU),2004,0,2,-2.6400000299583137e-17,2,0,1,17.810016632080078,0,0,0,0,1,0.007177900057286024,0,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,0,0,0,23.081035614013672,10.567354202270508,54299016,194.61410522460938,0,1,0
600,Kayin National Union (KNU),2005,0,2,-2.6400000299583137e-17,2,0,1,17.829620361328125,0,0,0,0,1,0.007401799783110619,1,0,-1485,-2160,-1925,0,0,0,23.20708656311035,11.98697280883789,55373980,216.4730224609375,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1987,0,1,0,2,0,1,16.628707885742188,0,0,0,0,1,0.001006099977530539,1,0,0,0,0,0,0,0,22.62270736694336,6.682167053222656,16663111,401.0155944824219,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1988,0,1,0,2,0,1,16.64300537109375,0,0,0,0,1,9.754999773576856e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.66608238220215,6.978371620178223,16903062,412.8465881347656,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1989,0,1,0,2,0,1,16.657058715820312,0,0,0,0,1,9.890999644994736e-4,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.667354583740234,6.98726749420166,17142284,407.604248046875,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1990,0,1,0,2,0,1,16.669971466064453,0,0,0,0,1,9.88899962976575e-4,1,0,-22.5,-18,-10.5,0,0,0,22.8067684173584,8.032550811767578,17365074,462.5693664550781,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1991,0,0,0,2,0,1,16.681079864501953,0,0,0,0,1,0.001589599996805191,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,22.920530319213867,9.000362396240234,17559046,512.57696533203125,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1992,0,0,0,2,0,1,16.692211151123047,0,0,0,0,1,0.0016421000473201275,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,22.995702743530273,9.703011512756348,17755594,546.476318359375,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1993,0,0,0,2,0,1,16.705724716186523,0,0,0,0,1,0.0016503999941051006,1,0,-153,-144,-84,0,0,0,23.059158325195312,10.338679313659668,17997164,574.46160888671875,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1994,0,0,0,2,0,1,16.719514846801758,0,0,0,0,1,0.0016659999964758754,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,23.184358596801758,11.717604637145996,18247066,642.16375732421875,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1995,0,0,0,2,0,1,16.731977462768555,0,0,0,0,1,0.0016929999692365527,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,23.290496826171875,13.02969741821289,18475894,705.2269287109375,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1996,0,0,0,2,0,1,16.74294662475586,0,0,0,0,1,0.0017466000281274319,1,0,-391.5,-459,-283.5,0,0,0,23.354991912841797,13.897738456726074,18679676,744.003173828125,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1997,0,0,0,2,0,1,16.752988815307617,0,0,0,0,1,0.0017645000480115414,1,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,0,0,0,23.43742561340332,15.091914176940918,18868206,799.8594970703125,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1998,0,0,0,2,0,1,16.762874603271484,0,0,0,0,1,0.0017930000321939588,1,0,-597.1666259765625,-762.33331298828125,-517.611083984375,0,0,0,23.48295783996582,15.79497241973877,19055658,828.88623046875,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),1999,0,0,0,2,0,1,16.77255630493164,0,0,0,0,1,0.00166529999114573,1,0,-711,-936,-671,0,0,0,23.474140167236328,15.656328201293945,19241044,813.69427490234375,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),2000,0,0,0,2,0,1,16.782630920410156,0,0,0,0,1,0.0017849999712780118,1,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,23.516319274902344,16.330814361572266,19435870,840.240966796875,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),2001,0,0,0,2,0,1,16.793397903442383,0,0,0,0,1,0.0018505000043660402,1,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,23.47986602783203,15.74622917175293,19646266,801.48712158203125,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),2002,0,0,0,2,0,1,16.804725646972656,0,0,0,0,1,0.0020894999615848064,0,0,-1084.5,-1521,-1248.5,0,0,0,23.528837203979492,16.536535263061523,19870080,832.23297119140625,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),2003,0,0,0,2,0,1,16.816104888916016,0,0,0,0,1,0.002017199993133545,1,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,0,0,0,23.661462783813477,18.881765365600586,20097478,939.50921630859375,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),2004,0,0,0,2,0,1,16.826292037963867,0,0,0,0,1,0.00203300011344254,0,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,0,0,0,23.7515869140625,20.662525177001953,20303260,1017.6950073242188,0,1,0
604,Liberation Tigers of Tamil Eelam (LTTE),2005,0,0,0,2,0,1,16.836143493652344,0,0,0,0,1,0.0020679000299423933,1,0,-1485,-2160,-1925,0,0,0,23.918106079101562,24.406251907348633,20504266,1190.3011474609375,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),1996,0,2,0,2,0,0,16.929140090942383,0,0,0,0,1,9.93099994957447e-4,0,0,0,0,0,0,0,0,22.232128143310547,4.521580219268799,22502570,200.93617248535156,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),1997,0,2,0,2,0,0,16.955747604370117,0,0,0,0,1,0.0010445000370964408,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.316308975219727,4.918692111968994,23109344,212.8442840576172,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),1998,0,2,0,2,0,0,16.98099708557129,0,0,0,0,1,0.00105640001129359,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.30353355407715,4.856255054473877,23700272,204.90292358398438,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),1999,0,2,0,2,0,0,17.004745483398438,0,0,0,0,1,0.0010705000022426248,0,0,-22.5,-18,-10.5,0,0,0,22.33940887451172,5.033642292022705,24269852,207.40309143066406,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),2000,0,2,0,2,0,0,17.02708625793457,0,0,0,0,1,0.00120749999769032,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,22.42696762084961,5.4942522048950195,24818162,221.3802947998047,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),2001,0,2,0,2,0,0,17.04772186279297,0,0,0,0,1,0.0012072999961674213,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,22.51620101928711,6.007061004638672,25335620,237.0994415283203,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),2002,0,2,0,2,0,0,17.06646728515625,0,0,0,0,1,0.001223200000822544,1,0,-153,-144,-84,0,0,0,22.523468017578125,6.050875663757324,25815026,234.3935546875,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),2003,0,2,0,2,0,0,17.084142684936523,0,0,0,0,1,0.0013229999458417296,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,22.568641662597656,6.330472946166992,26275374,240.92799377441406,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),2004,0,1,0,2,0,0,17.10048484802246,0,0,0,0,1,0.0013722999719902873,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,22.707563400268555,7.273938179016113,26708298,272.3475036621094,0,1,0
611,Communist Party of Nepal-Maoists (CPN-M),2005,0,2,0,2,0,0,17.114818572998047,0,0,0,0,1,0.001419799984432757,1,0,-391.5,-459,-283.5,0,0,0,22.818859100341797,8.130257606506348,27093884,300.0772399902344,0,1,0
614,Pattani United Liberation Organization (PULO),1987,0,2,0,1,1,1,17.784109115600586,0,0,0,0,1,0.005177599843591452,0,0,0,0,0,0,0,0,24.64594078063965,50.535438537597656,52910328,955.11480712890625,1,0,0
614,Pattani United Liberation Organization (PULO),1988,0,2,0,1,1,1,17.798614501953125,0,0,0,0,1,0.005152599886059761,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,24.84501838684082,61.667198181152344,53683408,1148.719970703125,1,0,0
614,Pattani United Liberation Organization (PULO),1989,0,2,0,1,1,1,17.812713623046875,0,0,0,0,1,0.005696400068700314,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,25.00341033935547,72.2508773803711,54445656,1327.02734375,1,0,0
614,Pattani United Liberation Organization (PULO),1990,0,2,0,1,1,1,17.826414108276367,0,0,0,0,1,0.005603100173175335,0,0,-22.5,-18,-10.5,0,0,0,25.169944763183594,85.34306335449219,55196720,1546.161865234375,1,0,0
614,Pattani United Liberation Organization (PULO),1991,0,2,0,1,1,1,17.83961296081543,0,0,0,0,1,0.005934599786996841,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,25.310625076293945,98.23469543457031,55930084,1756.3837890625,1,0,0
614,Pattani United Liberation Organization (PULO),1992,0,2,0,1,1,1,17.852705001831055,0,0,0,0,1,0.006248800083994865,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,25.43686866760254,111.4530029296875,56667136,1966.8013916015625,1,0,0
614,Pattani United Liberation Organization (PULO),1993,0,2,0,1,1,1,17.86556625366211,0,0,0,0,1,0.00649229995906353,0,0,-153,-144,-84,1,0,0,25.582225799560547,128.88999938964844,57400652,2245.44482421875,1,0,0
614,Pattani United Liberation Organization (PULO),1994,0,2,0,1,1,1,17.878170013427734,0,0,0,0,1,0.006785999983549118,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,25.71154022216797,146.68299865722656,58128696,2523.41796875,1,0,0
614,Pattani United Liberation Organization (PULO),1995,0,2,0,1,1,1,17.890600204467773,0,0,0,0,1,0.007107399869710207,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,25.854814529418945,169.2790069580078,58855756,2876.167236328125,1,0,0
614,Pattani United Liberation Organization (PULO),1996,0,2,0,1,1,1,17.902482986450195,0,0,0,0,1,0.007460699882358313,0,0,-391.5,-459,-283.5,1,0,0,25.93294334411621,183.03500366210938,59559300,3073.15576171875,1,0,0
614,Pattani United Liberation Organization (PULO),1997,0,2,0,1,1,1,17.91345977783203,0,0,0,0,1,0.0073739998042583466,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,25.73509979248047,150.17999267578125,60216668,2493.993896484375,1,0,0
618,Khmer Rouge,1987,0,1,0,3,0,0,15.941359519958496,0,0,0,0,1,8.614999824203551e-4,1,0,0,0,0,NA,0,0,NA,NA,8380009,NA,0,0,1
618,Khmer Rouge,1988,0,1,0,3,0,0,15.977896690368652,0,0,0,0,1,8.7420002091676e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,NA,NA,8691853,NA,0,0,1
618,Khmer Rouge,1989,0,1,0,3,0,0,16.0142879486084,0,0,0,0,1,0.001169599941931665,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,NA,NA,9013986,NA,0,0,1
618,Khmer Rouge,1990,0,1,0,3,0,0,16.05030632019043,0,0,0,0,1,0.0012801999691873789,1,0,-22.5,-18,-10.5,0,0,0,NA,NA,9344573,NA,0,0,1
618,Khmer Rouge,1991,0,1,0,3,0,0,16.086158752441406,0,0,0,0,1,0.0011493000201880932,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,NA,NA,9685677,NA,0,0,1
618,Khmer Rouge,1992,0,1,0,3,0,0,16.130285263061523,0,0,0,0,1,0.001344699994660914,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,NA,NA,10122642,NA,0,0,1
618,Khmer Rouge,1993,0,1,0,3,0,0,16.177013397216797,0,0,0,0,1,0.0011495000217109919,1,0,-153,-144,-84,0,0,0,21.652957916259766,2.5337276458740234,10606880,238.8758544921875,0,0,1
618,Khmer Rouge,1994,0,0,0,3,0,0,16.21003532409668,0,0,0,0,1,9.834000375121832e-4,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,21.74982261657715,2.7914352416992188,10962987,254.6236114501953,0,0,1
618,Khmer Rouge,1995,0,0,0,3,0,0,16.233936309814453,0,0,0,0,1,0.0010405000066384673,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,21.959087371826172,3.4412057399749756,11228169,306.47967529296875,0,0,1
618,Khmer Rouge,1996,0,0,0,3,0,0,16.256193161010742,0,0,0,0,1,0.0010386999929323792,1,0,-391.5,-459,-283.5,0,0,0,21.97793960571289,3.5066957473754883,11480875,305.4380187988281,0,0,1
618,Khmer Rouge,1997,0,0,0,3,0,0,16.27664566040039,0,0,0,0,1,0.0011033000191673636,1,1,-490.33331298828125,-602.66668701171875,-388.8888854980469,0,0,0,21.959728240966797,3.443413496017456,11718105,293.8541259765625,0,0,1
618,Khmer Rouge,1998,1,0,0,3,0,0,16.29587173461914,0,0,0,0,1,0.0012103000190109015,1,0,-597.1666259765625,-762.33331298828125,-517.611083984375,0,0,0,21.861234664916992,3.1204254627227783,11945578,261.2201232910156,0,0,1
622,Abu Sayyaf Group (ASG),1991,0,4,0.11533478647470474,1,1,1,18.013797760009766,0,0,0,0,1,0.005154400132596493,1,0,0,0,0,1,0,0,24.539165496826172,45.41756057739258,66572208,682.23004150390625,1,0,0
622,Abu Sayyaf Group (ASG),1992,0,4,0.11533478647470474,1,1,1,18.034690856933594,0,0,0,0,1,0.005341100040823221,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.693111419677734,52.97634506225586,67977744,779.3189697265625,1,0,0
622,Abu Sayyaf Group (ASG),1993,0,4,0.11533478647470474,1,1,1,18.055641174316406,0,0,0,0,1,0.005355000030249357,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.719043731689453,54.36808395385742,69416920,783.2108154296875,1,0,0
622,Abu Sayyaf Group (ASG),1994,0,4,0.11533478647470474,1,1,1,18.077409744262695,0,0,0,0,1,0.0053376997821033,1,0,-22.5,-18,-10.5,1,0,0,24.883468627929688,64.08445739746094,70944592,903.302978515625,1,0,0
